marker_id,paper_id,effect_name,subtype
261,"Pizzorno A. et al., 2013",Highly reduced inhibition to Peramivir,H1N1
261,"Pizzorno A. et al., 2013",Reduced inhibition to Laninamivir,H1N1
263,"Baek Y. et al., 2015",Reduced inhibition to Oseltamivir,H1N1
263,"Baek Y. et al., 2015",From normal to reduced inhibition to Zanamivir,H1N1
263,"Baek Y. et al., 2015",Reduced inhibition to Laninamivir,H1N1
263,"Lloren K. et al., 2019",Reduced inhibition to Oseltamivir,H1N1
263,"Lloren K. et al., 2019",From normal to reduced inhibition to Zanamivir,H1N1
263,"Lloren K. et al., 2019",Reduced inhibition to Laninamivir,H1N1
264,"Monto A. et al., 2006",Highly reduced inhibition to Oseltamivir,H1N1
264,"Monto A. et al., 2006",Highly reduced inhibition to Zanamivir,H1N1
265,"Lloren K. et al., 2019",Reduced inhibition to Oseltamivir,H1N1
265,"Takashita E. et al., 2015",Reduced inhibition to Oseltamivir,H1N1
266,"Takashita E. et al., 2020",Reduced inhibition to Oseltamivir,H1N1
266,"Takashita E. et al., 2020",Reduced inhibition to Zanamiriv,H1N1
229,"Hurt A. et al., 2009",Reduced inhibition to Oseltamivir,H5N1
229,"Hurt A. et al., 2009",Reduced inhibition to Zanamiriv,H5N1
268,"Takashita E. et al., 2015",Reduced inhibition to Oseltamivir,H1N1
268,"Nguyen H. et al., 2010",Reduced inhibition to Oseltamivir,H1N1
268,"Huang L. et al., 2014",Reduced inhibition to Oseltamivir,H1N1
269,"Govorkova E. et al., 2022",Reduced inhibition to Oseltamivir,H1N1
270,"Takashita E. et al., 2015",Reduced inhibition to Oseltamivir,H1N1
270,"Takashita E. et al., 2015",From normal to reduced inhibition to Zanamivir,H1N1
270,"Huang L. et al., 2014",Reduced inhibition to Oseltamivir,H1N1
270,"Huang L. et al., 2014",From normal to reduced inhibition to Zanamivir,H1N1
270,"van der Vries E. et al., 2010",Reduced inhibition to Oseltamivir,H1N1
270,"van der Vries E. et al., 2010",From normal to reduced inhibition to Zanamivir,H1N1
270,"Eshaghi A. et al., 2011",Reduced inhibition to Oseltamivir,H1N1
270,"Eshaghi A. et al., 2011",From normal to reduced inhibition to Zanamivir,H1N1
270,"Pizzorno A. et al., 2012",Reduced inhibition to Oseltamivir,H1N1
270,"Pizzorno A. et al., 2012",From normal to reduced inhibition to Zanamivir,H1N1
271,"Samson M. et al., 2014",From normal to reduced inhibition to Oseltamivir,H1N1
230,"Hurt A. et al., 2009",Reduced inhibition to Oseltamivir,H5N1
277,"Takashita E. et al., 2015",Reduced inhibition to Oseltamivir,H1N1
279,"Gubareva L. et al., 2017",Reduced inhibition to Oseltamivir,H1N1
279,"Gubareva L. et al., 2017",Reduced inhibition to Zanamiriv,H1N1
279,"Gubareva L. et al., 2017",From reduced to highly reduced inhibition to Peramivir,H1N1
279,"Gubareva L. et al., 2017",From reduced to highly reduced inhibition to Laninamivir,H1N1
231,"Boltz D. et al., 2010",Reduced inhibition to Oseltamivir,H5N1
232,"Baz M. et al., 2009",Highly reduced inhibition to Oseltamivir,H1N1
232,"Baz M. et al., 2009",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Oseltamivir,H1N1
232,"Okomo-Adhiambo M. et al., 2010b",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Nguyen H. et al., 2010b",Highly reduced inhibition to Oseltamivir,H1N1
232,"Nguyen H. et al., 2010b",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Nguyen H. et al., 2012",Highly reduced inhibition to Oseltamivir,H1N1
232,"Nguyen H. et al., 2012",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Ikematsu H. et al., 2012",Highly reduced inhibition to Oseltamivir,H1N1
232,"Ikematsu H. et al., 2012",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Takashita E. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
232,"Takashita E. et al., 2013",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Okomo-Adhiambo M. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
232,"Okomo-Adhiambo M. et al., 2013",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Dapat C. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
232,"Dapat C. et al., 2013",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Leang S. et al., 2014",Highly reduced inhibition to Oseltamivir,H1N1
232,"Leang S. et al., 2014",From reduced to highly reduced inhibition to Peramivir,H1N1
232,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Peramivir,H1N1
232,"Sheu T. et al., 2008",Highly reduced inhibition to Oseltamivir,H1N1
232,"Sheu T. et al., 2008",Highly reduced inhibition to Peramivir,H1N1
232,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
232,"Choi W. et al., 2013",Highly reduced inhibition to Peramivir,H1N1
232,"Mishin V. et al., 2005",Highly reduced inhibition to Oseltamivir,H1N1
232,"Mishin V. et al., 2005",Highly reduced inhibition to Peramivir,H1N1
232,"Baek Y. et al., 2015",From reduced to highly reduced inhibition to Oseltamivir,H5N1
232,"Baek Y. et al., 2015",From reduced to highly reduced inhibition to Peramivir,H5N1
232,"Hurt A. et al., 2009",From reduced to highly reduced inhibition to Oseltamivir,H5N1
232,"Hurt A. et al., 2009",From reduced to highly reduced inhibition to Peramivir,H5N1
232,"Ilyushina N. et al., 2010",From reduced to highly reduced inhibition to Oseltamivir,H5N1
232,"Ilyushina N. et al., 2010",From reduced to highly reduced inhibition to Peramivir,H5N1
232,"Le Q. et al., 2005b",From reduced to highly reduced inhibition to Oseltamivir,H5N1
232,"Le Q. et al., 2005b",From reduced to highly reduced inhibition to Peramivir,H5N1
232,"Nguyen H. et al., 2013",From reduced to highly reduced inhibition to Oseltamivir,H5N1
232,"Nguyen H. et al., 2013",From reduced to highly reduced inhibition to Peramivir,H5N1
285,"Baek Y. et al., 2015",Reduced inhibition to Oseltamivir,H1N1
285,"Tamura D. et al., 2015b",Reduced inhibition to Oseltamivir,H1N1
285,"Choi W. et al., 2013",Reduced inhibition to Zanamiriv,H1N1
234,"Samson M. et al., 2014",From reduced to highly reduced inhibition to Oseltamivir,H1N1
234,"Samson M. et al., 2014",From normal to reduced inhibition to Peramivir,H1N1
234,"Baek Y. et al., 2015",From reduced to highly reduced inhibition to Oseltamivir,H1N1
234,"Baek Y. et al., 2015",From normal to reduced inhibition to Peramivir,H1N1
234,"Pizzorno A. et al., 2011",From reduced to highly reduced inhibition to Oseltamivir,H1N1
234,"Pizzorno A. et al., 2011",From normal to reduced inhibition to Peramivir,H1N1
234,"Meijer A. et al., 2014",From reduced to highly reduced inhibition to Oseltamivir,H1N1
234,"Meijer A. et al., 2014",From normal to reduced inhibition to Peramivir,H1N1
234,"Abed Y. et al., 2006",From reduced to highly reduced inhibition to Oseltamivir,H1N1
234,"Abed Y. et al., 2006",Reduced inhibition to Peramivir,H1N1
234,"Choi W. et al., 2013",From reduced to highly reduced inhibition to Oseltamivir,H1N1
234,"Choi W. et al., 2013",Reduced inhibition to Peramivir,H1N1
234,"Baek Y. et al., 2015",From reduced to highly reduced inhibition to Oseltamivir,H5N1
234,"Baek Y. et al., 2015",From normal to reduced inhibition to Zanamivir,H5N1
234,"Baek Y. et al., 2015",From normal to highly reduced inhibition to Peramivir,H5N1
234,"Ilyushina N. et al., 2010",From reduced to highly reduced inhibition to Oseltamivir,H5N1
234,"Ilyushina N. et al., 2010",From normal to reduced inhibition to Zanamivir,H5N1
234,"Ilyushina N. et al., 2010",From normal to highly reduced inhibition to Peramivir,H5N1
234,"Le Q. et al., 2005b",From reduced to highly reduced inhibition to Oseltamivir,H5N1
234,"Le Q. et al., 2005b",From normal to reduced inhibition to Zanamivir,H5N1
234,"Le Q. et al., 2005b",From normal to highly reduced inhibition to Peramivir,H5N1
234,"Earhart K. et al., 2009",From reduced to highly reduced inhibition to Oseltamivir,H5N1
234,"Earhart K. et al., 2009",From normal to reduced inhibition to Zanamivir,H5N1
234,"Earhart K. et al., 2009",From normal to highly reduced inhibition to Peramivir,H5N1
290,"Takashita E. et al., 2020",Reduced inhibition to Oseltamivir,H1N1
290,"Takashita E. et al., 2020",Reduced inhibition to Zanamiriv,H1N1
290,"Takashita E. et al., 2020",Reduced inhibition to Laninamivir,H1N1
235,"Creanga A. et al., 2017",Reduced inhibition to Zanamiriv,H5N1
293,"Lloren K. et al., 2019",Highly reduced inhibition to Oseltamivir,H1N1
293,"Lloren K. et al., 2019",Highly reduced inhibition to Zanamivir,H1N1
293,"Lloren K. et al., 2019",Highly reduced inhibition to Peramivir,H1N1
293,"Lloren K. et al., 2019",Highly reduced inhibition to Laninamivir,H1N1
294,"Choi W. et al., 2013",Highly reduced inhibition to Zanamivir,H1N1
295,"Choi W. et al., 2013",Reduced inhibition to Oseltamivir,H1N1
295,"Choi W. et al., 2013",Highly reduced inhibition to Zanamivir,H1N1
296,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
297,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
298,"Choi W. et al., 2013",Reduced inhibition to Oseltamivir,H1N1
299,"Choi W. et al., 2013",Reduced inhibition to Oseltamivir,H1N1
236,"Hurt A. et al., 2007",Reduced inhibition to Oseltamivir,H5N1
237,"Baek Y. et al., 2015",Highly reduced inhibition to Oseltamivir,H1N1
237,"Baek Y. et al., 2015",Reduced inhibition to Zanamiriv,H1N1
238,"Baek Y. et al., 2015",Highly reduced inhibition to Oseltamivir,H1N1
238,"Baek Y. et al., 2015",Highly reduced inhibition to Zanamivir,H1N1
238,"Baek Y. et al., 2015",Highly reduced inhibition to Peramivir,H1N1
238,"Baek Y. et al., 2015",Highly reduced inhibition to Laninamivir,H1N1
238,"L'Huillier A. et al., 2015",Highly reduced inhibition to Oseltamivir,H1N1
238,"L'Huillier A. et al., 2015",Highly reduced inhibition to Zanamivir,H1N1
238,"L'Huillier A. et al., 2015",Highly reduced inhibition to Peramivir,H1N1
238,"L'Huillier A. et al., 2015",Highly reduced inhibition to Laninamivir,H1N1
239,"Baek Y. et al., 2015",Highly reduced inhibition to Oseltamivir,H1N1
239,"Baek Y. et al., 2015",Highly reduced inhibition to Zanamivir,H1N1
239,"Baek Y. et al., 2015",Highly reduced inhibition to Peramivir,H1N1
239,"Baek Y. et al., 2015",Highly reduced inhibition to Laninamivir,H1N1
239,"Tamura D. et al., 2015b",Highly reduced inhibition to Oseltamivir,H1N1
239,"Tamura D. et al., 2015b",Highly reduced inhibition to Zanamivir,H1N1
239,"Tamura D. et al., 2015b",Highly reduced inhibition to Peramivir,H1N1
239,"Tamura D. et al., 2015b",Highly reduced inhibition to Laninamivir,H1N1
237,"Baek Y. et al., 2015",Highly reduced inhibition to Oseltamivir,H5N1
237,"Baek Y. et al., 2015",Reduced inhibition to Zanamiriv,H5N1
237,"Baek Y. et al., 2015",Highly reduced inhibition to Peramivir,H5N1
238,"Baek Y. et al., 2015",Highly reduced inhibition to Oseltamivir,H5N1
238,"Baek Y. et al., 2015",Reduced inhibition to Zanamiriv,H5N1
238,"Baek Y. et al., 2015",Highly reduced inhibition to Peramivir,H5N1
239,"Baek Y. et al., 2015",Highly reduced inhibition to Oseltamivir,H5N1
239,"Baek Y. et al., 2015",Reduced inhibition to Zanamiriv,H5N1
239,"Baek Y. et al., 2015",Highly reduced inhibition to Peramivir,H5N1
307,"Choi W. et al., 2013",Reduced inhibition to Oseltamivir,H1N1
307,"Choi W. et al., 2013",Highly reduced inhibition to Zanamivir,H1N1
308,"Okomo-Adhiambo M. et al., 2010b",Reduced inhibition to Zanamiriv,H1N1
308,"Okomo-Adhiambo M. et al., 2010b",Reduced inhibition to Peramivir,H1N1
309,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Oseltamivir,H1N1
309,"Okomo-Adhiambo M. et al., 2010b",Reduced inhibition to Zanamiriv,H1N1
309,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Peramivir,H1N1
310,"Gubareva L. et al., 2017",Highly reduced inhibition to Oseltamivir,H1N1
310,"Gubareva L. et al., 2017",Highly reduced inhibition to Peramivir,H1N1
311,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Oseltamivir,H1N1
311,"Okomo-Adhiambo M. et al., 2010b",From reduced to highly reduced inhibition to Peramivir,H1N1
312,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Oseltamivir,H1N1
312,"Okomo-Adhiambo M. et al., 2010b",From reduced to highly reduced inhibition to Peramivir,H1N1
313,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Oseltamivir,H1N1
313,"Okomo-Adhiambo M. et al., 2010b",Reduced inhibition to Zanamiriv,H1N1
313,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Peramivir,H1N1
314,"Okomo-Adhiambo M. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
314,"Okomo-Adhiambo M. et al., 2013",Highly reduced inhibition to Peramivir,H1N1
241,"Hurt A. et al., 2009",Highly reduced inhibition to Oseltamivir,H1N1
241,"Hurt A. et al., 2009",Highly reduced inhibition to Peramivir,H1N1
241,"Hurt A. et al., 2009",Highly reduced inhibition to Oseltamivir,H5N1
241,"Hurt A. et al., 2009",Highly reduced inhibition to Peramivir,H5N1
240,"Creanga A. et al., 2017",Reduced inhibition to Oseltamivir,H5N1
318,"Choi W. et al., 2013",Reduced inhibition to Oseltamivir,H1N1
319,"Nguyen H. et al., 2012",Highly reduced inhibition to Oseltamivir,H1N1
319,"Nguyen H. et al., 2012",Reduced inhibition to Zanamiriv,H1N1
319,"Nguyen H. et al., 2012",Highly reduced inhibition to Peramivir,H1N1
319,"Nguyen H. et al., 2012",Reduced inhibition to Laninamivir,H1N1
320,"Nguyen H. et al., 2010",Highly reduced inhibition to Oseltamivir,H1N1
320,"Nguyen H. et al., 2010",Reduced inhibition to Zanamiriv,H1N1
320,"Nguyen H. et al., 2010",Highly reduced inhibition to Peramivir,H1N1
320,"Nguyen H. et al., 2010",Reduced inhibition to Laninamivir,H1N1
320,"Pizzorno A. et al., 2012",Highly reduced inhibition to Oseltamivir,H1N1
320,"Pizzorno A. et al., 2012",Reduced inhibition to Zanamiriv,H1N1
320,"Pizzorno A. et al., 2012",Highly reduced inhibition to Peramivir,H1N1
320,"Pizzorno A. et al., 2012",Reduced inhibition to Laninamivir,H1N1
320,"Nguyen H. et al., 2012",Highly reduced inhibition to Oseltamivir,H1N1
320,"Nguyen H. et al., 2012",Reduced inhibition to Zanamiriv,H1N1
320,"Nguyen H. et al., 2012",Highly reduced inhibition to Peramivir,H1N1
320,"Nguyen H. et al., 2012",Reduced inhibition to Laninamivir,H1N1
242,"Pizzorno A. et al., 2011",Highly reduced inhibition to Oseltamivir,H1N1
242,"Pizzorno A. et al., 2011",Highly reduced inhibition to Peramivir,H1N1
242,"Centers for Disease Control and Prevention, 2009(2009",Highly reduced inhibition to Oseltamivir,H1N1
242,"Centers for Disease Control and Prevention, 2009(2009",Highly reduced inhibition to Peramivir,H1N1
242,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
242,"Choi W. et al., 2013",Highly reduced inhibition to Peramivir,H1N1
242,"Hurt A. et al., 2009",Highly reduced inhibition to Oseltamivir,H1N1
242,"Hurt A. et al., 2009",Highly reduced inhibition to Peramivir,H1N1
242,"Hurt A. et al., 2009",Highly reduced inhibition to Oseltamivir,H5N1
242,"Hurt A. et al., 2009",Highly reduced inhibition to Peramivir,H5N1
324,"Hurt A. et al., 2011",Highly reduced inhibition to Oseltamivir,H1N1
324,"Hurt A. et al., 2011",Highly reduced inhibition to Peramivir,H1N1
326,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
327,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
328,"Okomo-Adhiambo M. et al., 2010b",Reduced inhibition to Oseltamivir,H1N1
328,"Okomo-Adhiambo M. et al., 2010b",From normal to reduced inhibition to Zanamivir,H1N1
328,"Hurt A. et al., 2012",Reduced inhibition to Oseltamivir,H1N1
328,"Hurt A. et al., 2012",From normal to reduced inhibition to Zanamivir,H1N1
329,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
330,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
330,"Choi W. et al., 2013",Reduced inhibition to Zanamiriv,H1N1
331,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
331,"Choi W. et al., 2013",Reduced inhibition to Zanamiriv,H1N1
332,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Oseltamivir,H1N1
332,"Okomo-Adhiambo M. et al., 2010b",Highly reduced inhibition to Peramivir,H1N1
333,"Choi W. et al., 2013",Highly reduced inhibition to Oseltamivir,H1N1
333,"Choi W. et al., 2013",Reduced inhibition to Zanamiriv,H1N1
243,"Boltz D. et al., 2010",Reduced inhibition to Oseltamivir,H5N1
339,"Govorkova E. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Govorkova E. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,H1N1
348,"Govorkova E. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,H1N1
352,"Govorkova E. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
366,"Herfst S. et al., 2012",Transmitted via aerosol among ferrets,H5N1
366,"Suttie A. et al., 2019",Transmitted via aerosol among ferrets,H5N1
367,"Yamada S. et al., 2006",Increased virus binding to α2-6,H5N1
367,"Suttie A. et al., 2019",Increased virus binding to α2-6,H5N1
368,"Auewarakul P. et al., 2007",Increased virus binding to α2-6,H5N1
368,"Suttie A. et al., 2019",Increased virus binding to α2-6,H5N1
369,"Chutinimitkul S. et al., 2010",Increased virus binding to α2-6,H5N1
369,"Suttie A. et al., 2019",Increased virus binding to α2-6,H5N1
372,"Bogs J. et al., 2011",Reduced susceptibility to Zanamivir,H4N2
375,"Soubies S. et al., 2010",Reduced susceptibility to Oseltamivir,H7N9
370,"Nilsson B. et al., 2017",Reduced susceptibility to Laninamivir,H7N9
370,"Nilsson B. et al., 2017",Reduced susceptibility to Oseltamivir,H7N9
370,"Nilsson B. et al., 2017",Reduced susceptibility to Peramivir,H7N9
370,"Nilsson B. et al., 2017",Reduced susceptibility to Zanamivir,H7N9
371,"Nilsson B. et al., 2017",Reduced susceptibility to Laninamivir,H7N9
371,"Nilsson B. et al., 2017",Reduced susceptibility to Oseltamivir,H7N9
371,"Nilsson B. et al., 2017",Reduced susceptibility to Peramivir,H7N9
371,"Nilsson B. et al., 2017",Reduced susceptibility to Zanamivir,H7N9
372,"Nilsson B. et al., 2017",Reduced susceptibility to Laninamivir,H7N9
372,"Nilsson B. et al., 2017",Reduced susceptibility to Oseltamivir,H7N9
372,"Nilsson B. et al., 2017",Reduced susceptibility to Peramivir,H7N9
372,"Nilsson B. et al., 2017",Reduced susceptibility to Zanamivir,H7N9
372,"Krenn B. et al., 2011",Reduced susceptibility to Laninamivir,H7N9
372,"Krenn B. et al., 2011",Reduced susceptibility to Oseltamivir,H7N9
372,"Krenn B. et al., 2011",Reduced susceptibility to Peramivir,H7N9
372,"Krenn B. et al., 2011",Reduced susceptibility to Zanamivir,H7N9
374,"Nilsson B. et al., 2017",Reduced susceptibility to Laninamivir,H7N9
374,"Nilsson B. et al., 2017",Reduced susceptibility to Oseltamivir,H7N9
374,"Nilsson B. et al., 2017",Reduced susceptibility to Peramivir,H7N9
374,"Nilsson B. et al., 2017",Reduced susceptibility to Zanamivir,H7N9
362,"de Vries E. et al., 2023",Distruption of the second sialic acid binding site (2SBS),H5N1
383,"de Vries E. et al., 2023",Distruption of the second sialic acid binding site (2SBS),H5N1
384,"de Vries E. et al., 2023",Distruption of the second sialic acid binding site (2SBS),H5N1
385,"Zhang X. et al., 2017",Increased polymerase activity in mice,H10N7
385,"Zhang X. et al., 2017",Increased virulence in mice,H10N7
386,"Mänz B. et al., 2013b",Resistance to human interferon-induced antiviral factor MxA,H5N1
387,"Mänz B. et al., 2013b",Resistance to human interferon-induced antiviral factor MxA,H5N1
388,"Mänz B. et al., 2013b",Resistance to human interferon-induced antiviral factor MxA,H5N1
389,"Mänz B. et al., 2013b",Resistance to human interferon-induced antiviral factor MxA,H5N1
292,"Kwon J. et al., 2018",Reduced inhibition to Zanamiriv,A(H1N1)pdm09
292,"Kwon J. et al., 2018",Reduced inhibition to Peramivir,A(H1N1)pdm09
292,"Kwon J. et al., 2018",Reduced inhibition to Oseltamivir,A(H1N1)pdm09
292,"Kwon J. et al., 2018",Reduced inhibition to Laninamivir,A(H1N1)pdm09
325,"Kwon J. et al., 2018",Reduced inhibition to Zanamiriv,A(H1N1)pdm09
325,"Kwon J. et al., 2018",Highly reduced inhibition to Peramivir,A(H1N1)pdm09
325,"Kwon J. et al., 2018",Highly reduced inhibition to Oseltamivir,A(H1N1)pdm09
325,"Kwon J. et al., 2018",Reduced inhibition to Laninamivir,A(H1N1)pdm09
335,"Komeno T. et al., 2022",Resistance to Favipiravir,Unknown
336,"Gubareva L., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
336,"Takashita E. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
336,"Govorkova E. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
336,"Jones J. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
337,"Omoto S. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
337,"Takashita E. et al., 2020b",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
337,"Govorkova E. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
337,"Jones J. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
338,"Jones J. et al., 2022b",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
340,"Omoto S. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)
341,"Sato M. et al., 2021",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
342,"Omoto S. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
342,"Koszalka P. et al., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
342,"Jones J. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
343,"Hashimoto T. et al., 2021",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
343,"Gubareva L., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
343,"Takashita E. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
343,"Chesnokov A. et al., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
343,"Hickerson B. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
344,"Omoto S. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
344,"Koszalka P. et al., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
344,"Jones J. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
344,"Kiso M. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
345,"Hashimoto T. et al., 2021",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)
345,"Ince W. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)
346,"Hashimoto T. et al., 2021",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
346,"Govorkova E. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
346,"Takashita E. et al., 2020b",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
346,"Chesnokov A. et al., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
346,"Sato M. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Omoto S. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Noshi T. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Takashita E. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Takashita E. et al., 2020b",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Jones J. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Chesnokov A. et al., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Checkmahomed L. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Imai M. et al., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
347,"Koszalka P. et al., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
348,"Omoto S. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
348,"Gubareva L., 2019",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
349,"Omoto S. et al., 2018",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)
350,"Takizawa N. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
352,"Kiso M. et al., 2020",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
353,"Hickerson B. et al., 2022",PA inhibitor (PAI) baloxavir susceptibility,A(H1N1)pdm09
354,"Pinto R. et al., 2023",Evade human BTN3A3 (inhibitor of avian influenza A viruses replication),Unknown
355,"Pinto R. et al., 2023",Evade human BTN3A3 (inhibitor of avian influenza A viruses replication),Unknown
356,"Pinto R. et al., 2023",Evade human BTN3A3 (inhibitor of avian influenza A viruses replication),Unknown
361,"Lee J. et al., 2008",Conferred Amantidine resistance,Unknown
357,"Uhlendorff J. et al., 2009",Distruption of the second sialic acid binding site (2SBS),Unknown
358,"Du W. et al., 2018",Distruption of the second sialic acid binding site (2SBS),Unknown
359,"Dai M. et al., 2017",Distruption of the second sialic acid binding site (2SBS),Unknown
362,"Du W. et al., 2018",Distruption of the second sialic acid binding site (2SBS),Unknown
363,"Dai M. et al., 2021",Distruption of the second sialic acid binding site (2SBS),Unknown
364,"Dai M. et al., 2021",Distruption of the second sialic acid binding site (2SBS),Unknown
365,"Meijer A. et al., 2014",Highly reduced inhibition to Zanamivir,Unknown
365,"Meijer A. et al., 2014",Highly reduced inhibition to Peramivir,Unknown
365,"Meijer A. et al., 2014",Reduced inhibition to Laninamivir,Unknown
390,"Jang S. et al., 2024",Increased virus binding to α2-6,H5N1
390,"Jang S. et al., 2024",Transmissible among ferrets,H5N1
53,"Xiao C. et al., 2016",Increased polymerase activity in mammalian cells,H10N8
53,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H10N8
99,"Kamiki H. et al., 2018",Increased polymerase activity in mammalian cells,H9N2
99,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H9N2
101,"Feng X. et al., 2016",Increased polymerase activity in mammalian cells,H5N1
101,"Suttie A. et al., 2019",Increased polymerase activity in mammalian cells,H5N1
151,"Teng Q. et al., 2016",Enhanced replication in mice,H9N2
151,"Suttie A. et al., 2019",Enhanced replication in mice,H9N2
111,"Suttie A. et al., 2019",Increased virulence in mice,H6N1
111,"Cheng K. et al., 2014",Increased virulence in mice,H6N1
391,"Zhang J. et al., 2023",Increased viral replication in mice lungs,H9N2
391,"Zhang J. et al., 2023",Increased virus thermostability,H9N2
